texto,real
@americanair united needs our ticket number since you rebooked us and you gave the incorrect ticket number now we can't check in #help,-1
#nothelpful mt @americanair: our call volume is extremely high today. our apologies. please continue contacting reservations for assistance.,-1
"@americanair i've been trying to call to cxl a reservation for tomorrow, due to needing surgery this week - cannot get through?",-1
@americanair i can't keep dialing you guys all day. can i get into the callback queue?,-1
@americanair cancelled flight previous request. will accept ticket number for document number,0
@americanair i've called that and they said they can't help me and it's out of their hands. i really feel like an under appreciated customer,-1
@americanair 62 inches !?,0
@americanair thank you. good suggestion. i checked and we were not rebooked. we'll keep checking and looking for other flights,1
@americanair they could be seen if your horrible customer service group would actually update the information! never fly american again!,-1
@americanair am on web site requesting refund for cancelled flightled flight. it requires numerical document number. where get it?,0
"@americanair hmm. looks like you looked at my tweet from last month, not this one. was able to get u.k. agent to help me, thanks.",1
"@americanair stuck on a plane at jfk: food was not on the plane now we need to wait crew to push back the plane. good job, aa!",-1
@americanair no one met flight 1081 to lax to tell passengers where to go or what flights they were rebooked on #badmgmt #americanairlines,-1
@americanair while i'm aggravated - shouldn't baggage fees disappear now that gas prices have dropped?,-1
"“@americanair: @dawn_davis you're very welcome, dawn. we love taking you flying. let's do it again!” again in 1 week!",1
@americanair never fails to disappoint. waiting at jfk an hour after scheduled take off and still no word on departure,-1
"@americanair one of my luggage didn't made it onto my flight, hope it really gets here tomorrow, as i was told 😓😭",-1
"@americanair lost my wife's luggage and nobody gives you and answer, all they say is go here or call there.",-1
@americanair check your dm pls,0
@americanair why don't you have driver service to get employees to work in bad weather like hospitals etc #badmgmt #americanairlines,-1
@americanair the fact that that rule makes it poor customer service. i can cancelled flight/change on @southwestair with no penalty or hoops.,-1
@americanair thank you! you will see me :),1
@americanair a phone call or email when you cancelled flight a flight would be lovely.,-1
@americanair a guy try right...,0
@americanair you've now put me on a ba flight - can i get access for 2 for the lounge? been at ord for 11.5 hrs now and still have 5 to go.,-1
@americanair flight 1081 from iad to lax sat for more than 3hrs because ground crew couldn't drive in snow #badmgmt #americanairlines,-1
"@americanair haha i had a boarding pass for 12b, was boarding the plane and the gate agent told me to go to 41g. i'm here now. no worries.",1
@americanair you cxl both my flights to/from dfw to cll w/o notice then treat me like trash on the phone and offer no compensation? wth?,-1
"as am i, @americanair - but thankfully there was a @united lounge next door. really not impressed by oneworld partnerships :(",-1
@americanair delayed.....wow,-1
@americanair my flt aa375 for 02/23 got cncled and i cant get hold of a csr so i can get alternate arrangement. plz help,-1
@americanair our flight was cancelled flightled and rebooked to united. you didn't give them accurate ticket number now we can't check in. #annoyed,-1
@americanair you guys are totally losing me. i've been an aa fan for years but telling me reps are busy and hanging up on me is really bad.,-1
"@americanair @ny_njairports aa1224: 45 mins for priority bags to arrive, now late flight for evening plans! delta 20 min bag guarantee anyone? :(",-1
@americanair sitting in a 2 hour long at least phone queue. hoping i get things rebooked in time or at least some plastic wings. #tears,-1
@americanair it's always better to find out equipment is inop on the ground than in the air! #safetyfirst,-1
@americanair is rude a hiring requirement at key west airport shaking my head,-1
@americanair can i dm you info?,0
"@americanair 11 out of 11 delayed flights, you suck and getting worse",-1
@americanair tired of sitting on a delayed #1702 again and again computer down,-1
@americanair @dotnetnate two hour wait for exps as i sit on a jfk phx flight because us computers are down. any shot at an lax flight?,-1
@americanair awesome! thx,1
"@americanair @seguinej aa - this is a joke, right? that line isn't even accepting calls right now - they just hang up.",-1
"@americanair yes, and rebooked incorrectly.",-1
"@americanair fair enough. but they could have at least told us. once again it's the lack of communication. delays happen, just tell me",-1
@americanair even with calls you haven't been able to help us anyway. #nevergettinghome,-1
@americanair 2293 is the cancelled flightled one,-1
@americanair 1138 got us to lga safely. thanks for taking the time to make the plane safe before flying!,1
"@americanair cancelled flightled my flight, didn't notify me, and i can only rebook by phone, but can't get through to an agent. epic. fail.",-1
"@americanair i was just severely upset by the rude cs rep. i get she's prob stressed, but i am too! an ""aw, let me help"" cld mk it btr",-1
"@americanair while i'm sensitive to this fact, i don't believe that warrants poor service. a little help &amp; compassion goes a long way.",-1
@americanair flight attendant #yeseniahernandez provided excellent service among peculiar conditions throughout the day ✈ :-),1
@americanair i did. 5 times. with 4 of those being hung up on. the other one it finally sent me to the call back notification. #fixyourstuff,-1
"@americanair complt incompetence on flt 295.lav delay from a pln that lnded last nite, no internet and poor svc. not what i expect from u.",-1
@americanair just landed - crew couldn't have been more gracious or accommodating. although a long delay i appreciate your prompt response!,1
@americanair why would i bother wasting my time calling them when they are gunna do nothing,-1
@americanair five times at last count,-1
@americanair as usual my next flight shows on time but it's suppose to leave in 5 minutes and hasn't boarded,-1
@americanair 250 i'm not sure if i'm rebooked now. in a line at airport trying to work it out. the earlier i can get to sfo the better:(,-1
"@americanair orbitz has only shown ""priority"" seats since we booked &amp; paid 3 weeks ago.",-1
"@americanair has cancelled flighted their last 3 flight into shv tonight &amp; all flights for tomorrow, feb. 23, out of shv and multiple flight into shv.",-1
